Time|Id|Quote time|Quote|Title|Author|SFW
00:01|0001-003|Ένα λεπτό μετά τα μεσάνυχτα|Και από όλες τις πλευρές υπήρχαν τα ρολόγια. Ο Κόνραντ τα πρόσεξε αμέσως, σε κάθε γωνιά του δρόμου, πάνω από κάθε αψίδα, τα τρία τέταρτα της διαδρομής στις πλευρές των κτιρίων, καλύπτοντας κάθε πιθανή γωνία προσέγγισης. Τα περισσότερα από αυτά ήταν πολύ ψηλά από το έδαφος για να τα φτάσει κανείς με κάτι λιγότερο από μια σκάλα πυροσβέστη και διατηρούσαν ακόμα τους δείκτες τους. Όλα έδειχναν την ίδια ώρα: 12:01. Ο Κόνραντ κοίταξε το ρολόι του, παρατήρησε ότι ήταν μόλις 2:45.<br>«Τα οδηγούσε μια κύρια αποβάθρα», του είπε η Στέισι. «Όταν αυτό σταμάτησε, όλα σταμάτησαν την ίδια στιγμή. Ένα λεπτό μετά τα μεσάνυχτα, πριν από τριάντα επτά χρόνια.»|Chronopolis|J.G. Ballard|unknown
00:02|0002-000|δύο λεπτά και δώδεκα|Στις δύο λεπτά και δώδεκα ανοίγει η πόρτα και δύο άντρες μπαίνουν στο λόμπι. Ο ένας είναι ψηλός με μαύρα μαλλιά χτενισμένα με ένα πομπαντούρ της δεκαετίας του '50. Ο άλλος είναι κοντός και φοράει γυαλιά. Και οι δύο φορούν κοστούμια.|Μπίλι Σάμερς|Στίβεν Κινγκ|unknown
00:02|0002-001|Δύο λεπτά μετά τα μεσάνυχτα|Δύο λεπτά μετά τα μεσάνυχτα. Με εμένα επικεφαλής, οι δεκατέσσερις άλλοι άντρες των ομάδων Κίτρινο, Λευκό και Κόκκινο βγήκαν από το ξέφωτο και χωρίστηκαν για σημεία κατά μήκος του τείχους από όπου θα περνούσαν στην περιοχή.|Νύχτα του Κράιτ|Shashi Warrior|unknown
00:03|0003-000|τρία λεπτά μετά τα μεσάνυχτα|Νωρίς το πρωί, 1 Ιανουαρίου 2021, τρία λεπτά μετά τα μεσάνυχτα, ο τελευταίος άνθρωπος που γεννήθηκε στη γη σκοτώθηκε σε καβγά σε παμπ σε προάστιο του Μπουένος Άιρες, σε ηλικία είκοσι πέντε ετών, δύο μηνών και δώδεκα ημερών.|Τα παιδιά των ανθρώπων|P.D. James|unknown
00:03|0003-001|τρία λεπτά μετά τα μεσάνυχτα|Ήταν μόλις τρία λεπτά μετά τα μεσάνυχτα όταν είδα τελευταία φορά ζωντανό τον Άρτσερ Χάρισον. Θυμάμαι, γιατί είπα ότι ήταν δύο λεπτά και κοίταξε το ρολόι του και είπε ότι ήταν τρία λεπτά.|Από τον Ίψεν|Τζορτζ Τζιν Νάθαν|unknown
00:03|0003-002|Τρία λεπτά μετά τα μεσάνυχτα.|Ξαφνικά ένιωσα μια μεγάλη ακινησία στον αέρα, και μετά ένα ξέσπασμα έντασης. Κοίταξα το ρολόι μου. Τρία λεπτά μετά τα μεσάνυχτα. Ανέπνεα κανονικά και η πένα μου κινούνταν ελεύθερα στη σελίδα. Ό,τι με παρακολουθούσε δεν ήταν τόσο έξυπνο όσο φοβόμουν, σκέφτηκα, προσέχοντας να μην σταματήσω την εργασία μου.|Η Ιστορικός|Ελίζαμπεθ Κόστοβα|unknown
00:04|0004-000|δώδεκα και τέσσερα λεπτά|Στις δώδεκα και τέσσερα λεπτά, ο Φρανκ Μάκιντος και ο Πόλι Λόγκαν μπαίνουν στο λόμπι ντυμένοι με τα κοστούμια τους. Ακούγονται χειραψίες παντού. Το φουσκωτό του Φρανκ φαίνεται να έχει αλλάξει λάδια.|Μπίλι Σάμερς|Στίβεν Κινγκ|unknown
00:04|0004-001|τέσσερα λεπτά μετά τα μεσάνυχτα|Τέσσερα λεπτά μετά τα μεσάνυχτα, στις 22 Ιανουαρίου, η αρμάδα του Ναυάρχου Λόουρι, αποτελούμενη από περισσότερα από 250 πλοία, έφτασε στην περιοχή μεταφοράς στα ανοιχτά του Άντσιο. Η θάλασσα ήταν ήρεμη, η νύχτα μαύρη.|Άντσιο: Έπος Γενναιότητας|Φρεντ Σίχαν|unknown
00:05|0005-000|μετά τις δώδεκα η ώρα|Ήταν μετά τις δώδεκα όταν ο Ίστον γύρισε σπίτι. Η Ρουθ αναγνώρισε τα βήματά του πριν φτάσει στο σπίτι, και η καρδιά της φάνηκε να σταματά να χτυπά όταν άκουσε το κρότο της πύλης, καθώς έκλεινε αφού είχε περάσει.|Οι Φιλάνθρωποι με τα Ραγισμένα Παντελόνια|Ρόμπερτ Τρέσελ|unknown
00:05|0005-001|0005h.|Η E.M. Security, που συνήθως είναι τόσο σχολαστική με τα γαμημένα φορτηγά της στις 00:05h., δεν υπάρχει πουθενά, δίνοντας βάρος σε ένα ακόμη κλισέ. Αν ρωτούσες τον Gately τι ένιωθε αυτή τη στιγμή, δεν θα είχε ιδέα.|Απείρως αστείο|Ντέιβιντ Φόστερ Γουάλας|nsfw
00:06|0006-000|έξι λεπτά μετά τα μεσάνυχτα|Στα έξι λεπτά μετά τα μεσάνυχτα, ο θάνατος ανακούφισε τον παθόντα.|Δυτικά των Παρυφών της Κόλασης|Γκλεν Σίρλεϊ|unknown
00:07|0007-000|επτά λεπτά μετά τα μεσάνυχτα|Ήταν επτά λεπτά μετά τα μεσάνυχτα. Ο σκύλος ήταν ξαπλωμένος στο γρασίδι στη μέση του γκαζόν μπροστά από το σπίτι της κυρίας Shears. Τα μάτια του ήταν κλειστά. Έμοιαζε σαν να έτρεχε στο πλάι, όπως τρέχουν τα σκυλιά όταν νομίζουν ότι κυνηγούν μια γάτα σε ένα όνειρο.|Το Περίεργο Περιστατικό με τον Σκύλο τη Νύχτα|Mark Haddon|sfw
00:08|0008-000|οκτώ μετά τα μεσάνυχτα|Ώρα της νύχτας! αναφώνησε ο ιερέας· «είναι μέρα, όχι νύχτα, και η ώρα είναι οκτώ μετά τα μεσάνυχτα!»|Το Μπριγκαντίνο|Τζέιμς Πάσκοε|unknown
00:09|0009-000|12:09 π.μ.|Στις 12:09 π.μ. στις 18 Οκτωβρίου, η παρέλαση είχε φτάσει στη γέφυρα Karsaz, η οποία βρισκόταν ακόμη δέκα χιλιόμετρα μακριά από τον προορισμό της.|Το μονοπάτι της δολοφονίας της Μπούτο: Από το Βαζιριστάν στο αρχηγείο του Γενικού Επιτελείου|Amir Mir|unknown
00:10|0010-000|δέκα λεπτά μετά τα μεσάνυχτα|Ο Μάνστερ μου λέει ότι ήταν στην προθήκη όταν κλείδωσε χθες το βράδυ. Αυτό ήταν δέκα λεπτά μετά τα μεσάνυχτα. Ξεκλείδωσε σήμερα το πρωί λίγο μετά τις έξι, αλλά δεν κοίταξε την προθήκη, αν και νομίζει ότι μπορεί να το είχε προσέξει αν είχε φύγει το χέρι. Αλλά δεν μπορεί να είναι σίγουρος.|Το Κρανίο Κάτω από το Δέρμα|P.D. James|sfw
00:10|0010-001|δέκα λεπτά μετά τα μεσάνυχτα|Ήταν δέκα λεπτά μετά τα μεσάνυχτα. Τρία περιπολικά, η Alsations και μια μαύρη Maria φτάνουν στο αγρόκτημα. Ο αγρότης, φορώντας μόνο μια αθλητική μπλούζα, τους αρνήθηκε την είσοδο.|Η Ουρά|Τζόναθαν Μπάροου|unknown
00:10|0010-002|δέκα λεπτά μετά τα μεσάνυχτα|Δέκα λεπτά μετά τα μεσάνυχτα, ο Γκάρι Άσε τηλεφώνησε στην αστυνομία από το σπίτι της θείας του, λέγοντας ότι είχε επιστρέψει από μια βόλτα και είχε ανακαλύψει το πτώμα της.|Ένας Ορισμένος Δικαστής|Αστυνομικός Διευθυντής Τζέιμς|unknown
00:11|0011-000|12:11|Έπρεπε να φύγει από τη ρεσεψιόν το συντομότερο δυνατό και να επιστρέψει στο δωμάτιό της για να αλλάξει ρούχα. Στις 12:11 θα υπήρχε άλλη μια διακοπή ρεύματος, κατά τη διάρκεια της οποίας θα ανέβαινε το εξωτερικό κλιμακοστάσιο για το ισόγειο και θα περίμενε στην έξοδο ένα βαν catering της Broadmoor.|The Enclave|Karen Hancock|sfw
00:11|0011-001|έντεκα λεπτά μετά τα μεσάνυχτα|Οι πρώτες εμπρηστικές βόμβες που έπληξαν το Νοσοκομείο του Αγίου Θωμά είχαν πιτσιλίσει το Riddell House έντεκα λεπτά μετά τα μεσάνυχτα, από όπου λίγες ώρες νωρίτερα ο Αρχιεπίσκοπος του Καντέρμπουρι είχε εκφωνήσει «μια εμπνευσμένη ομιλία».|Η Μεγαλύτερη Νύχτα|Γκάβιν Μόρτιμερ|unknown
00:12|0012-000|0 Ώρες, 12 Λεπτά|Ο χρόνος του ρολογιού είναι 0 Ώρες, 12 Λεπτά, 0 Δευτερόλεπτα. Είκοσι τρία λεπτά αργότερα, βλέπουν για πρώτη φορά την Αφροδίτη. Ο καθένας βρίσκεται με το μάτι του κολλημένο στο ρύγχος ενός πανομοιότυπου Γρηγοριανού ανακλαστήρα μήκους 60 εκατοστών, κατασκευασμένου από τον κ. Σορτ, με ακροφύσια σκίασης από τον κ. Μπερντ.|Μέισον & Ντίξον|Τόμας Πίντσον|unknown
00:12|0012-001|δώδεκα λεπτά μετά τα μεσάνυχτα|Ήταν δώδεκα λεπτά μετά τα μεσάνυχτα όταν μητέρα και κόρη είδαν τον πρώτο κεραυνό. Χτύπησε τον κεντρικό αχυρώνα με τέτοια δύναμη που το έδαφος έτρεμε κάτω από τα πόδια τους.|Κεντάκι Χιτ|Φερν Μάικλς|unknown
